x,zetaTime_1e-05,zetaRate_1e-05,zeta
-5.7813e+06,NaN,NaN,0.44303
-5.7617e+06,NaN,NaN,0.44303
-5.7422e+06,NaN,NaN,0.44303
-5.7227e+06,NaN,NaN,0.44303
-5.7031e+06,NaN,NaN,0.44303
-5.6836e+06,NaN,NaN,0.44303
-5.6641e+06,NaN,NaN,0.44303
-5.6445e+06,NaN,NaN,0.44303
-5.625e+06,NaN,NaN,0.44303
-5.6055e+06,NaN,NaN,0.44303
-5.5859e+06,NaN,NaN,0.44303
-5.5664e+06,NaN,NaN,0.44303
-5.5469e+06,NaN,NaN,0.44303
-5.5273e+06,NaN,NaN,0.44303
-5.5078e+06,NaN,NaN,0.44303
-5.4883e+06,NaN,NaN,0.44303
-5.4688e+06,NaN,NaN,0.44303
-5.4492e+06,NaN,NaN,0.44303
-5.4297e+06,NaN,NaN,0.44303
-5.4102e+06,NaN,NaN,0.44303
-5.3906e+06,NaN,NaN,0.44303
-5.3711e+06,NaN,NaN,0.44303
-5.3516e+06,NaN,NaN,0.44303
-5.332e+06,NaN,NaN,0.44303
-5.3125e+06,NaN,NaN,0.44303
-5.293e+06,NaN,NaN,0.44303
-5.2734e+06,NaN,NaN,0.44303
-5.2539e+06,NaN,NaN,0.44303
-5.2344e+06,NaN,NaN,0.44303
-5.2148e+06,NaN,NaN,0.44303
-5.1953e+06,NaN,NaN,0.44303
-5.1758e+06,NaN,NaN,0.44303
-5.1563e+06,NaN,NaN,0.44303
-5.1367e+06,NaN,NaN,0.44303
-5.1172e+06,NaN,NaN,0.44303
-5.0977e+06,NaN,NaN,0.44303
-5.0781e+06,NaN,NaN,0.44303
-5.0586e+06,NaN,NaN,0.44303
-5.0391e+06,NaN,NaN,0.44303
-5.0195e+06,NaN,NaN,0.44303
-5e+06,NaN,NaN,0.44303
-4.9805e+06,NaN,NaN,0.44303
-4.9609e+06,NaN,NaN,0.44303
-4.9414e+06,NaN,NaN,0.44303
-4.9219e+06,NaN,NaN,0.44303
-4.9023e+06,NaN,NaN,0.44303
-4.8828e+06,NaN,NaN,0.44303
-4.8633e+06,NaN,NaN,0.44303
-4.8438e+06,NaN,NaN,0.44303
-4.8242e+06,NaN,NaN,0.44303
-4.8047e+06,NaN,NaN,0.44303
-4.7852e+06,NaN,NaN,0.44303
-4.7656e+06,NaN,NaN,0.44303
-4.7461e+06,NaN,NaN,0.44303
-4.7266e+06,NaN,NaN,0.44303
-4.707e+06,NaN,NaN,0.44303
-4.6875e+06,NaN,NaN,0.44303
-4.668e+06,NaN,NaN,0.44303
-4.6484e+06,NaN,NaN,0.44303
-4.6289e+06,NaN,NaN,0.44303
-4.6094e+06,NaN,NaN,0.44303
-4.5898e+06,NaN,NaN,0.44303
-4.5703e+06,NaN,NaN,0.44303
-4.5508e+06,NaN,NaN,0.44303
-4.5313e+06,NaN,NaN,0.44303
-4.5117e+06,NaN,NaN,0.44303
-4.4922e+06,NaN,NaN,0.44303
-4.4727e+06,NaN,NaN,0.44303
-4.4531e+06,NaN,NaN,0.44303
-4.4336e+06,NaN,NaN,0.44303
-4.4141e+06,NaN,NaN,0.44303
-4.3945e+06,NaN,NaN,0.44303
-4.375e+06,NaN,NaN,0.44303
-4.3555e+06,NaN,NaN,0.44303
-4.3359e+06,NaN,NaN,0.44303
-4.3164e+06,NaN,NaN,0.44303
-4.2969e+06,NaN,NaN,0.44303
-4.2773e+06,NaN,NaN,0.44303
-4.2578e+06,NaN,NaN,0.44303
-4.2383e+06,NaN,NaN,0.44303
-4.2188e+06,NaN,NaN,0.44303
-4.1992e+06,NaN,NaN,0.44303
-4.1797e+06,NaN,NaN,0.44303
-4.1602e+06,NaN,NaN,0.44303
-4.1406e+06,NaN,NaN,0.44303
-4.1211e+06,NaN,NaN,0.44303
-4.1016e+06,NaN,NaN,0.44303
-4.082e+06,NaN,NaN,0.44303
-4.0625e+06,NaN,NaN,0.44303
-4.043e+06,NaN,NaN,0.44303
-4.0234e+06,NaN,NaN,0.44303
-4.0039e+06,NaN,NaN,0.44303
-3.9844e+06,NaN,NaN,0.44303
-3.9648e+06,NaN,NaN,0.44303
-3.9453e+06,NaN,NaN,0.44303
-3.9258e+06,NaN,NaN,0.44303
-3.9063e+06,NaN,NaN,0.44303
-3.8867e+06,NaN,NaN,0.44303
-3.8672e+06,NaN,NaN,0.44303
-3.8477e+06,NaN,NaN,0.44303
-3.8281e+06,NaN,NaN,0.44303
-3.8086e+06,NaN,NaN,0.44303
-3.7891e+06,NaN,NaN,0.44303
-3.7695e+06,NaN,NaN,0.44303
-3.75e+06,NaN,NaN,0.44303
-3.7305e+06,NaN,NaN,0.44303
-3.7109e+06,NaN,NaN,0.44303
-3.6914e+06,NaN,NaN,0.44303
-3.6719e+06,NaN,NaN,0.44303
-3.6523e+06,NaN,NaN,0.44303
-3.6328e+06,NaN,NaN,0.44303
-3.6133e+06,NaN,NaN,0.44303
-3.5938e+06,NaN,NaN,0.44303
-3.5742e+06,NaN,NaN,0.44303
-3.5547e+06,NaN,NaN,0.44303
-3.5352e+06,NaN,NaN,0.44303
-3.5156e+06,NaN,NaN,0.44303
-3.4961e+06,NaN,NaN,0.44303
-3.4766e+06,NaN,NaN,0.44303
-3.457e+06,NaN,NaN,0.44303
-3.4375e+06,NaN,NaN,0.44303
-3.418e+06,NaN,NaN,0.44303
-3.3984e+06,NaN,NaN,0.44303
-3.3789e+06,NaN,NaN,0.44303
-3.3594e+06,NaN,NaN,0.44303
