x,zetaTime_1e-05,zetaRate_1e-05,zeta
8.7891e+05,43.937,16.275,0.37614
8.9844e+05,45.142,16.208,0.36789
9.1797e+05,46.342,16.275,0.35872
9.375e+05,47.542,16.275,0.34856
9.5703e+05,48.742,16.275,0.33736
9.7656e+05,49.942,16.275,0.32504
9.9609e+05,51.143,16.275,0.31157
1.0156e+06,52.343,16.275,0.29693
1.0352e+06,53.548,16.208,0.28111
1.0547e+06,54.748,16.275,0.26417
1.0742e+06,55.948,16.275,0.2462
1.0938e+06,57.148,16.275,0.22734
1.1133e+06,58.348,16.275,0.20779
1.1328e+06,59.553,16.208,0.18782
1.1523e+06,60.753,16.275,0.16775
1.1719e+06,61.953,16.275,0.14794
1.1914e+06,63.153,16.275,0.12878
1.2109e+06,64.358,16.208,0.11062
1.2305e+06,65.558,16.275,0.093755
1.25e+06,66.758,16.275,0.078463
1.2695e+06,67.958,16.275,0.064876
1.2891e+06,69.158,16.275,0.05308
1.3086e+06,70.364,16.208,0.042585
1.3281e+06,71.564,16.275,0.033511
1.3477e+06,72.764,16.275,0.025989
1.3672e+06,73.964,16.275,0.019887
1.3867e+06,75.169,16.208,0.015035
1.4063e+06,76.369,16.275,0.011241
1.4258e+06,77.569,16.275,0.0083201
1.4453e+06,78.769,16.275,0.0061024
1.4648e+06,79.969,16.275,0.0044388
1.4844e+06,81.169,16.275,0.0032044
1.5039e+06,82.374,16.208,0.0022973
1.5234e+06,83.574,16.275,0.0016366
1.543e+06,84.774,16.275,0.0011591
1.5625e+06,85.974,16.275,0.00081645
1.582e+06,87.174,16.275,0.00057222
1.6016e+06,88.374,16.275,0.00039917
1.6211e+06,89.574,16.275,0.00027722
1.6406e+06,90.775,16.275,0.00019173
1.6602e+06,91.975,16.275,0.00013208
1.6797e+06,93.175,16.275,9.065e-05
1.6992e+06,94.375,16.275,6.1994e-05
1.7188e+06,95.575,16.275,4.2252e-05
1.7383e+06,96.78,16.208,2.8703e-05
1.7578e+06,97.98,16.275,1.9437e-05
1.7773e+06,99.18,16.275,1.3123e-05
1.7969e+06,NaN,NaN,8.8341e-06
1.8164e+06,NaN,NaN,5.9301e-06
1.8359e+06,NaN,NaN,3.9697e-06
1.8555e+06,NaN,NaN,2.6504e-06
1.875e+06,NaN,NaN,1.7649e-06
1.8945e+06,NaN,NaN,1.1723e-06
1.9141e+06,NaN,NaN,7.7676e-07
1.9336e+06,NaN,NaN,5.1344e-07
1.9531e+06,NaN,NaN,3.3858e-07
1.9727e+06,NaN,NaN,2.2276e-07
1.9922e+06,NaN,NaN,1.4623e-07
2.0117e+06,NaN,NaN,9.5778e-08
2.0313e+06,NaN,NaN,6.2597e-08
2.0508e+06,NaN,NaN,4.0824e-08
2.0703e+06,NaN,NaN,2.6569e-08
2.0898e+06,NaN,NaN,1.7256e-08
2.1094e+06,NaN,NaN,1.1184e-08
2.1289e+06,NaN,NaN,7.2348e-09
2.1484e+06,NaN,NaN,4.6707e-09
2.168e+06,NaN,NaN,3.0096e-09
2.1875e+06,NaN,NaN,1.9356e-09
2.207e+06,NaN,NaN,1.2425e-09
2.2266e+06,NaN,NaN,7.9611e-10
2.2461e+06,NaN,NaN,5.0917e-10
2.2656e+06,NaN,NaN,3.2506e-10
2.2852e+06,NaN,NaN,2.0716e-10
2.3047e+06,NaN,NaN,1.3179e-10
2.3242e+06,NaN,NaN,8.3695e-11
2.3438e+06,NaN,NaN,5.3062e-11
2.3633e+06,NaN,NaN,3.3584e-11
2.3828e+06,NaN,NaN,2.122e-11
2.4023e+06,NaN,NaN,1.3386e-11
2.4219e+06,NaN,NaN,8.4308e-12
2.4414e+06,NaN,NaN,5.3012e-12
2.4609e+06,NaN,NaN,3.328e-12
2.4805e+06,NaN,NaN,2.086e-12
2.5e+06,NaN,NaN,1.3055e-12
2.5195e+06,NaN,NaN,8.1574e-13
2.5391e+06,NaN,NaN,5.0895e-13
2.5586e+06,NaN,NaN,3.1706e-13
2.5781e+06,NaN,NaN,1.9723e-13
2.5977e+06,NaN,NaN,1.225e-13
2.6172e+06,NaN,NaN,7.598e-14
2.6367e+06,NaN,NaN,4.7056e-14
2.6563e+06,NaN,NaN,2.9102e-14
2.6758e+06,NaN,NaN,1.7972e-14
2.6953e+06,NaN,NaN,1.1083e-14
2.7148e+06,NaN,NaN,6.8257e-15
2.7344e+06,NaN,NaN,4.1978e-15
2.7539e+06,NaN,NaN,2.5782e-15
2.7734e+06,NaN,NaN,1.5813e-15
2.793e+06,NaN,NaN,9.6856e-16
2.8125e+06,NaN,NaN,5.9247e-16
2.832e+06,NaN,NaN,3.6195e-16
2.8516e+06,NaN,NaN,2.2083e-16
2.8711e+06,NaN,NaN,1.3456e-16
2.8906e+06,NaN,NaN,8.1884e-17
2.9102e+06,NaN,NaN,4.9768e-17
2.9297e+06,NaN,NaN,3.021e-17
2.9492e+06,NaN,NaN,1.8315e-17
2.9688e+06,NaN,NaN,1.109e-17
2.9883e+06,NaN,NaN,6.7073e-18
3.0078e+06,NaN,NaN,4.0516e-18
3.0273e+06,NaN,NaN,2.4444e-18
3.0469e+06,NaN,NaN,1.4731e-18
3.0664e+06,NaN,NaN,8.8664e-19
3.0859e+06,NaN,NaN,5.3305e-19
3.1055e+06,NaN,NaN,3.201e-19
3.125e+06,NaN,NaN,1.92e-19
3.1445e+06,NaN,NaN,1.1503e-19
3.1641e+06,NaN,NaN,6.8842e-20
3.1836e+06,NaN,NaN,4.1153e-20
3.2031e+06,NaN,NaN,2.4573e-20
3.2227e+06,NaN,NaN,1.4657e-20
3.2422e+06,NaN,NaN,8.7329e-21
3.2617e+06,NaN,NaN,5.1975e-21
3.2813e+06,NaN,NaN,3.0901e-21
3.3008e+06,NaN,NaN,1.8352e-21
3.3203e+06,NaN,NaN,1.0887e-21
3.3398e+06,NaN,NaN,6.4523e-22
3.3594e+06,NaN,NaN,3.8199e-22
3.3789e+06,NaN,NaN,2.2591e-22
3.3984e+06,NaN,NaN,1.3347e-22
3.418e+06,NaN,NaN,7.8775e-23
3.4375e+06,NaN,NaN,4.6446e-23
3.457e+06,NaN,NaN,2.7357e-23
3.4766e+06,NaN,NaN,1.6098e-23
3.4961e+06,NaN,NaN,9.4631e-24
3.5156e+06,NaN,NaN,5.5574e-24
3.5352e+06,NaN,NaN,3.2605e-24
3.5547e+06,NaN,NaN,1.9111e-24
3.5742e+06,NaN,NaN,1.1191e-24
3.5938e+06,NaN,NaN,6.5469e-25
3.6133e+06,NaN,NaN,3.8264e-25
3.6328e+06,NaN,NaN,2.2343e-25
3.6523e+06,NaN,NaN,1.3034e-25
3.6719e+06,NaN,NaN,7.5967e-26
3.6914e+06,NaN,NaN,4.4235e-26
