x,zetaTime_1e-05,zetaRate_1e-05,zeta
4.7656e+06,NaN,NaN,1.2048e-43
4.7852e+06,NaN,NaN,6.4964e-44
4.8047e+06,NaN,NaN,3.5011e-44
4.8242e+06,NaN,NaN,1.886e-44
4.8438e+06,NaN,NaN,1.0158e-44
4.8633e+06,NaN,NaN,5.4738e-45
4.8828e+06,NaN,NaN,2.9551e-45
4.9023e+06,NaN,NaN,1.6039e-45
4.9219e+06,NaN,NaN,8.8208e-46
4.9414e+06,NaN,NaN,5.0011e-46
4.9609e+06,NaN,NaN,3.0254e-46
4.9805e+06,NaN,NaN,2.0825e-46
